Marital status,Gender,Nacionality,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Course,Daytime/evening attendance,Age at enrollment,Tuition fees up to date,Scholarship holder,Debtor,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Target,Application mode_2,Application mode_3,Application mode_4,Application mode_5,Application mode_6,Application mode_7,Application mode_8,Application mode_9,Application mode_10,Application mode_11,Application mode_12,Application mode_13,Application mode_14,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Previous qualification_2,Previous qualification_3,Previous qualification_4,Previous qualification_5,Previous qualification_6,Previous qualification_7,Previous qualification_8,Previous qualification_9,Previous qualification_10,Previous qualification_11,Previous qualification_12,Previous qualification_13,Previous qualification_14,Previous qualification_15,Previous qualification_16,Previous qualification_17,engagement_ratio,financial_risk_score,low_grade_flag,critical_grade_flag,compound_risk_score
1,0,1,0,3,3,3,3,0,12,1,19,0,0,1,1,7,11.96,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4285714285510205,2.0,0,0,2.5714285714489797
1,0,1,0,23,28,10,10,0,6,1,21,1,0,0,0,10,12.875,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.199999999988,0.0,0,0,-0.199999999988
1,0,1,0,1,1,10,11,0,2,1,20,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
2,0,1,0,22,27,7,6,0,3,0,36,1,0,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
4,0,1,0,22,27,10,7,0,4,1,43,1,0,0,0,18,14.63157894736842,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0555555555496914,0.0,0,0,-0.05555555554969138
1,0,1,0,13,14,10,8,0,16,1,19,1,0,0,1,6,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,3,1,3,9,0,5,1,20,1,0,1,0,10,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999988,1.0,0,0,1.300000000012
1,0,1,0,22,28,5,8,0,10,1,19,1,0,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,1,1,5,5,0,6,1,20,1,0,0,1,6,14.2,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4999999999583333,0.0,0,0,-1.4999999999583333
1,0,1,0,3,4,5,4,0,12,1,20,1,0,0,1,7,13.266666666666666,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2857142856959183,0.0,0,0,-0.2857142856959183
1,0,1,0,13,1,10,4,0,16,1,20,1,0,0,1,7,11.666666666666666,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7142857142612244,0.0,0,0,-0.7142857142612244
1,0,1,0,22,27,7,8,0,10,1,18,1,0,0,1,6,13.857142857142858,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,1,28,5,8,0,9,1,18,1,1,0,1,5,13.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,-0.5,0,0,-1.549999999964
1,0,1,0,13,14,10,10,0,6,1,19,1,0,0,1,5,13.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
1,0,1,0,1,28,5,8,0,15,1,18,1,0,0,1,6,12.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,22,27,10,10,0,12,1,18,1,0,0,1,7,12.516666666666666,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,23,28,10,6,0,12,1,20,1,0,0,0,7,11.616666666666667,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5714285714061225,0.0,0,0,-0.5714285714061225
1,0,1,0,13,27,10,8,0,10,1,20,1,1,0,1,6,10.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.1666666666305554,-0.5,1,0,0.0833333333694446
1,0,1,0,13,14,4,4,0,9,1,20,1,0,0,0,5,10.333333333333334,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.199999999956,0.0,1,0,0.8000000000440002
1,0,1,0,22,28,10,8,0,6,1,18,1,0,0,0,5,13.142857142857142,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.399999999952,0.0,0,0,-1.399999999952
1,0,1,0,2,14,5,6,0,9,1,18,1,0,0,0,5,12.6,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,0.0,0,0,2.000000165480742e-11
1,0,1,0,1,1,5,6,0,11,1,21,1,0,0,1,6,11.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9999999999666667,0.0,1,0,1.0000000000333333
1,0,1,0,13,14,10,8,0,9,1,19,1,0,0,1,5,10.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,1,0,1.400000000032
1,0,1,0,3,14,3,10,0,2,1,19,1,0,0,0,0,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,23,28,10,10,0,14,1,19,1,1,0,0,5,12.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,-0.5,0,0,-0.74999999998
1,0,1,0,13,28,5,8,0,6,1,19,1,0,0,1,6,14.166666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.4999999999583333,0.0,0,0,-1.4999999999583333
1,0,1,0,1,1,5,6,0,13,1,19,1,0,0,1,7,12.1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7142857142612244,0.0,0,0,-0.7142857142612244
1,0,1,0,22,27,10,10,0,6,1,20,1,0,0,1,6,14.166666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,13,28,10,4,0,16,1,18,1,1,0,1,6,12.8,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,0,1,0,1,29,6,4,0,10,1,18,1,0,0,1,6,13.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,1,27,9,10,0,12,1,19,1,0,0,1,7,13.467142857142855,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,14,6,9,0,12,1,18,1,1,0,1,7,13.2375,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2857142856959183,-0.5,0,0,-1.0357142856959183
1,0,1,0,22,27,10,10,0,5,1,18,1,0,0,1,6,12.333333333333334,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,1,14,5,9,0,9,1,19,1,0,0,1,5,12.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
1,0,1,0,1,14,4,4,0,12,1,19,1,0,0,1,7,14.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,0.0,0,0,-0.1428571428408163
1,0,1,0,23,27,10,8,0,10,1,20,1,0,0,0,9,11.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6666666666481482,0.0,0,0,-0.6666666666481482
1,0,1,0,1,28,4,10,0,14,1,19,0,1,1,0,6,12.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,1.5,0,0,2.083333333352778
1,0,1,0,13,14,6,6,0,14,1,20,1,0,0,1,5,12.2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
1,0,1,0,1,1,20,39,0,15,1,18,1,1,1,0,6,14.833333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.5,0,0,0.7500000000166667
1,0,1,0,13,1,5,8,0,12,1,20,1,1,0,0,7,13.188,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2857142856959183,-0.5,0,0,-1.0357142856959183
1,0,1,0,13,1,5,9,0,12,1,18,1,0,0,0,7,17.125,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,0.0,0,0,-0.1428571428408163
1,0,1,0,22,27,10,10,0,12,1,19,1,0,0,1,7,12.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,0,1,0,13,1,5,5,0,15,1,19,1,1,0,1,6,12.666666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,0,1,0,3,1,4,4,0,9,1,22,0,0,1,1,5,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,2.0,1,1,4.400000000032
1,0,1,0,1,10,10,11,0,10,1,19,1,1,0,1,6,11.333333333333334,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,-0.5,0,0,-0.9166666666472223
1,0,1,0,13,14,10,8,0,12,1,19,1,1,0,1,7,13.605,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4285714285510205,-0.5,0,0,-1.1785714285510205
1,0,1,0,22,28,6,7,0,16,1,19,1,1,0,1,6,12.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,-0.5,0,0,-1.416666666638889
1,0,1,0,10,14,10,10,0,11,1,19,1,0,0,1,5,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,1,1,1.00000000004
1,0,1,0,1,27,10,11,0,11,1,20,1,0,0,1,6,11.2,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,3,14,3,11,0,9,1,18,1,0,0,0,5,13.375,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,0,1,0,1,14,10,10,0,12,1,20,1,1,0,0,7,13.863333333333337,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,-0.5,0,0,-0.8928571428408163
1,0,1,0,3,27,3,9,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,0,1,0,1,28,5,8,0,6,1,19,1,0,0,0,5,12.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
