Tuition fees up to date,Debtor,Scholarship holder,financial_distress_score,financial_high_risk,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),approval_rate,eval_intensity,zero_approved_flag,zero_eval_flag,Gender,Age at enrollment,age_bin,marital_grouped,Daytime/evening attendance,app_mode_target_enc,course_target_enc,prev_qual_ordinal,app_order_clipped,mother_qual_tier,father_qual_tier,mother_occ_tier,father_occ_tier,ses_composite,gender_x_agebin,financial_x_zero_approved,tuition_overdue_x_zero_approved
1,0,0,1,0,8,8,8,12.93375,1.0,1.0,0,0,0,18,0,1,1,0.55625,0.17717717717717718,0,5,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,0,35,3,1,1,0.6412213740458015,0.8653846153846154,2,1,4,4,1,1,2.5,0,1,0
1,0,0,1,0,7,7,9,12.571428571428571,1.0,1.2857142857142858,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,2,2,1,1.5,0,0,0
1,0,0,1,0,5,4,9,13.75,0.8,1.8,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,3,3,2,1,2.25,0,0,0
1,0,0,1,0,6,6,8,11.166666666666666,1.0,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,4,1,2,2,0,1.25,0,0,0
1,0,0,1,0,8,7,8,12.324285714285711,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,2,1,1,1.25,0,0,0
1,1,0,2,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,21,1,1,1,0.55625,0.20967741935483872,1,1,1,1,1,0,0.75,0,0,0
1,0,1,0,0,6,5,11,11.142857142857142,0.8333333333333334,1.8333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,9,11.0,0.6666666666666666,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,0,0,1.0,0,0,0
1,0,0,1,0,8,7,8,12.914285714285713,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.833333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,4,4,2,1,2,2.25,0,0,0
1,0,0,1,0,6,6,8,13.857142857142858,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,3,1,1,1.5,0,0,0
1,0,1,0,0,6,6,7,13.714285714285714,1.0,1.1666666666666667,0,0,0,36,4,1,1,0.55625,0.45714285714285713,1,1,4,2,1,2,2.25,0,0,0
1,0,1,0,0,8,7,8,12.642857142857142,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,2,1,3,1,2,1.75,0,0,0
1,0,1,0,0,7,6,7,12.916666666666666,0.8571428571428571,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,8,15.625,1.0,1.3333333333333333,0,0,0,20,0,1,1,0.55625,0.65,0,1,3,4,1,1,2.25,0,0,0
1,0,1,0,0,5,0,7,0.0,0.0,1.4,1,0,0,26,2,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,8,11.714285714285714,1.0,1.3333333333333333,0,0,0,21,1,1,1,0.55625,0.3400673400673401,0,1,3,3,2,1,2.25,0,0,0
1,0,1,0,0,5,5,7,11.6,1.0,1.4,0,0,0,19,0,1,1,0.55625,0.4944649446494465,0,1,1,4,1,1,1.75,0,0,0
1,0,0,1,0,6,1,11,10.0,0.16666666666666666,1.8333333333333333,0,0,0,24,2,1,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,1,16,10.0,0.16666666666666666,2.6666666666666665,0,0,0,27,2,1,0,0.55625,0.36597938144329895,0,1,3,2,1,2,2.0,0,0,0
1,0,0,1,0,5,0,10,0.0,0.0,2.0,1,0,0,21,1,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,1,2,1.25,0,1,0
1,0,1,0,0,5,4,7,13.0,0.8,1.4,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,19,0,2,1,0.2802021129995407,0.5985915492957746,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,9,11.25,0.6666666666666666,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,3,3,3,2,2,2.5,0,0,0
1,0,1,0,0,7,5,9,13.85,0.7142857142857143,1.2857142857142858,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,1,1,3,1,1,1.5,0,0,0
1,0,1,0,0,7,6,8,13.741666666666667,0.8571428571428571,1.1428571428571428,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,6,6,7,15.333333333333334,1.0,1.1666666666666667,0,0,0,33,3,2,0,0.6412213740458015,0.6355140186915887,1,1,2,4,2,2,2.5,0,0,0
1,0,0,1,0,5,5,6,11.0,1.0,1.2,0,0,0,45,4,2,1,0.6412213740458015,0.4944649446494465,2,1,3,4,2,0,2.25,0,0,0
1,0,1,0,0,6,6,6,12.0,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,0,28,3,1,1,0.55625,0.4337899543378995,0,2,3,1,0,0,1.0,0,1,0
1,0,1,0,0,8,7,15,11.571428571428571,0.875,1.875,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,6,10,12.857142857142858,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,2,3,1,2,1,1.75,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,38,4,1,1,0.55625,0.45714285714285713,2,1,1,2,2,2,1.75,0,1,0
1,0,0,1,0,5,5,5,13.0,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.4337899543378995,0,2,3,4,2,2,2.75,0,0,0
1,0,1,0,0,6,5,9,11.0,0.8333333333333334,1.5,0,0,0,21,1,1,1,0.2802021129995407,0.45714285714285713,0,1,3,1,1,1,1.5,0,0,0
1,0,0,1,0,5,3,12,12.0,0.6,2.4,0,0,0,21,1,1,1,0.2802021129995407,0.4944649446494465,0,1,1,3,1,0,1.25,0,0,0
1,0,1,0,0,6,5,6,12.6,0.8333333333333334,1.0,0,0,0,22,1,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,5,8,13.4,0.8333333333333334,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,9,11.333333333333334,1.0,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,2,1,1,2,1,1.25,0,0,0
0,0,0,2,0,5,4,14,13.5,0.8,2.8,0,0,0,25,2,1,1,0.2802021129995407,0.65,0,1,1,3,1,1,1.5,0,0,0
0,1,0,3,1,6,3,11,11.75,0.5,1.8333333333333333,0,0,0,24,2,1,1,0.55625,0.3423076923076923,1,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,5,5,5,11.6,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,2,1,2,1,1,1.25,0,0,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,0,25,2,1,1,0.55625,0.4944649446494465,0,1,1,3,1,1,1.5,0,2,1
1,0,1,0,0,10,9,13,12.9,0.9,1.3,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,2,1,0,1.0,0,0,0
1,0,0,1,0,8,8,8,13.22,1.0,1.0,0,0,0,23,1,1,1,0.6412213740458015,0.17717717717717718,2,1,1,1,1,2,1.25,0,0,0
1,0,1,0,0,8,7,8,13.151428571428571,0.875,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,2,1.25,0,0,0
0,1,0,3,1,6,3,13,12.75,0.5,2.1666666666666665,0,0,0,29,3,1,1,0.55625,0.4941860465116279,1,1,1,1,1,0,0.75,0,0,0
1,0,0,1,0,6,6,8,11.333333333333334,1.0,1.3333333333333333,0,0,0,21,1,1,1,0.2802021129995407,0.45714285714285713,0,3,1,1,2,1,1.25,0,0,0
1,0,1,0,0,6,6,10,13.25,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,1,1,3,1,1,1.5,0,0,0
1,0,1,0,0,6,6,6,15.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,6,14.4,1.0,1.2,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,1,0,2,0,2,1.0,0,0,0
1,0,0,1,0,5,5,8,12.4,1.0,1.6,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,1,3,3,2,2,2.5,0,0,0
0,1,1,2,1,7,1,13,16.0,0.14285714285714285,1.8571428571428572,0,0,0,37,4,2,1,0.55625,0.4782608695652174,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,5,10,13.571428571428571,1.0,2.0,0,0,0,29,3,1,0,0.2802021129995407,0.6355140186915887,1,1,1,1,2,2,1.5,0,0,0
1,0,1,0,0,6,5,8,11.666666666666666,0.8333333333333334,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,1,1,2.0,0,0,0
0,1,0,3,1,10,6,16,11.833333333333334,0.6,1.6,0,0,0,22,1,1,1,0.55625,0.20967741935483872,0,1,3,3,2,1,2.25,0,0,0
1,0,1,0,0,6,6,8,11.166666666666666,1.0,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,34,3,1,0,0.55625,0.36597938144329895,0,1,1,1,0,0,0.5,0,1,0
0,1,0,3,1,12,8,17,11.75,0.6666666666666666,1.4166666666666667,0,0,0,30,3,1,1,0.55625,0.8653846153846154,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,14.0,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,6,6,12.833333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,4,11,12.25,0.6666666666666666,1.8333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,2,4,3,1,2,2.5,0,0,0
1,0,0,1,0,8,7,8,14.828571428571427,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,4,3,1,2,2.5,0,0,0
1,0,1,0,0,6,5,7,11.4,0.8333333333333334,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,6,13.0,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,7,8,13.671428571428573,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,3,3,1,1,2.0,0,0,0
1,0,1,0,0,6,6,9,12.666666666666666,1.0,1.5,0,0,0,21,1,1,1,0.55625,0.4941860465116279,1,1,1,1,2,1,1.25,0,0,0
0,0,0,2,0,5,2,10,10.0,0.4,2.0,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,2,3,2,1,1,1.75,0,0,0
1,0,0,1,0,5,5,10,13.5,1.0,2.0,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,2,2,1,1.5,0,0,0
1,0,0,1,0,7,7,8,12.67,1.0,1.1428571428571428,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,4,3,1,1,2.25,0,0,0
1,0,0,1,0,6,6,8,14.5,1.0,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,7,7,7,13.685714285714283,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,3,2,0,1.5,0,0,0
1,0,0,1,0,6,5,8,11.0,0.8333333333333334,1.3333333333333333,0,0,0,20,0,1,1,0.55625,0.5985915492957746,0,1,1,1,2,2,1.5,0,0,0
0,1,0,3,1,9,7,16,11.555555555555555,0.7777777777777778,1.7777777777777777,0,0,0,29,3,2,1,0.6412213740458015,0.65,2,1,4,4,1,0,2.25,0,0,0
1,0,1,0,0,7,7,8,14.00375,1.0,1.1428571428571428,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,5,4,8,12.0,0.8,1.6,0,0,0,22,1,1,1,0.2802021129995407,0.4944649446494465,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,5,9,14.166666666666666,0.8333333333333334,1.5,0,0,0,47,4,3,0,0.2802021129995407,0.36597938144329895,0,1,1,2,2,0,1.25,0,0,0
1,0,0,1,0,5,5,5,14.0,1.0,1.0,0,0,0,31,3,2,0,0.55625,0.6355140186915887,0,1,1,1,1,2,1.25,0,0,0
1,0,1,0,0,6,5,7,13.8,0.8333333333333334,1.1666666666666667,0,0,0,21,1,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,5,8,12.8,0.8333333333333334,1.3333333333333333,0,0,0,21,1,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,0,0,0.5,0,0,0
1,0,0,1,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,24,2,2,1,0.55625,0.3400673400673401,1,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,4,9,12.0,0.6666666666666666,1.5,0,0,0,32,3,1,0,0.55625,0.36597938144329895,2,1,3,3,0,1,1.75,0,0,0
1,0,1,0,0,6,6,8,10.833333333333334,1.0,1.3333333333333333,0,0,0,19,0,1,0,0.55625,0.36597938144329895,0,2,4,3,2,2,2.75,0,0,0
1,0,0,1,0,8,8,8,13.385,1.0,1.0,0,0,0,24,2,1,1,0.55625,0.17717717717717718,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,6,6,14,15.666666666666666,1.0,2.3333333333333335,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,4,1,2,2,0,1.25,0,0,0
1,1,1,1,0,6,6,9,14.333333333333334,1.0,1.5,0,0,0,19,0,1,1,0.55625,0.4941860465116279,1,1,1,1,2,2,1.5,0,0,0
1,0,1,0,0,6,6,9,11.666666666666666,1.0,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,4,1,2,2,2,1.75,0,0,0
1,0,1,0,0,6,5,9,12.0,0.8333333333333334,1.5,0,0,0,19,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,2,2,1.5,0,0,0
1,0,1,0,0,8,7,8,14.725714285714288,0.875,1.0,0,0,0,19,0,2,1,0.2802021129995407,0.17717717717717718,0,1,4,1,1,2,2.0,0,0,0
1,0,1,0,0,6,6,6,14.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,10,11.571428571428571,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,7,7,7,12.5,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.4782608695652174,0,4,3,3,2,0,2.0,0,0,0
1,0,0,1,0,8,8,10,12.86,1.0,1.25,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,10,12.25,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,4,1,1,1,1,1.0,0,0,0
1,0,1,0,0,5,4,7,12.0,0.8,1.4,0,0,0,21,1,1,1,0.2802021129995407,0.3423076923076923,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,7,9,15.116666666666667,1.0,1.2857142857142858,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,2,2,1,1.5,0,0,0
0,1,0,3,1,5,2,6,12.5,0.4,1.2,0,0,0,18,0,1,1,0.55625,0.4337899543378995,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,0,11,0.0,0.0,1.8333333333333333,1,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,2,3,3,2,2,2.5,0,1,0
1,0,0,1,0,6,6,8,11.875,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,4,3,2,1,1,1.75,0,0,0
1,0,0,1,0,5,1,6,11.0,0.2,1.2,0,0,0,34,3,1,1,0.55625,0.65,2,1,4,3,0,0,1.75,0,0,0
1,0,0,1,0,5,5,5,15.2,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.3423076923076923,0,3,3,3,0,0,1.5,0,0,0
0,1,0,3,1,6,5,7,11.6,0.8333333333333334,1.1666666666666667,0,0,0,19,0,1,1,0.55625,0.65,1,1,1,1,1,1,1.0,0,0,0
1,1,0,2,0,6,6,6,14.833333333333334,1.0,1.0,0,0,0,26,2,1,1,0.55625,0.20967741935483872,0,1,4,2,1,1,2.0,0,0,0
1,0,0,1,0,6,3,12,11.333333333333334,0.5,2.0,0,0,0,21,1,1,1,0.2802021129995407,0.5985915492957746,0,1,3,1,0,0,1.0,0,0,0
1,0,1,0,0,5,5,5,11.2,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,2,1,2,2,1,1.5,0,0,0
1,0,1,0,0,6,5,8,13.4,0.8333333333333334,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.5985915492957746,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,2,12,10.5,0.4,2.4,0,0,0,25,2,1,1,0.55625,0.4944649446494465,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,5,5,5,16.2,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,1,3,1,2,2,2.0,0,0,0
1,0,1,0,0,7,7,7,14.542857142857144,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,2,2,2,1.75,0,0,0
1,0,0,1,0,7,7,7,13.694285714285714,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,2,2,2,1,1.75,0,0,0
1,0,1,0,0,6,6,8,11.285714285714286,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
0,1,0,3,1,3,0,3,0.0,0.0,1.0,1,0,0,26,2,1,1,0.6412213740458015,0.3423076923076923,1,1,1,2,1,1,1.25,0,3,1
1,0,1,0,0,8,7,8,13.058571428571428,0.875,1.0,0,0,0,19,0,1,1,0.55625,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,14.3,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,10,5,15,11.8,0.5,1.5,0,0,0,19,0,1,1,0.55625,0.4944649446494465,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,7,10.571428571428571,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,7,6,7,13.333333333333334,0.8571428571428571,1.0,0,0,0,19,0,1,1,0.55625,0.17717717717717718,2,1,3,1,1,1,1.5,0,0,0
1,1,0,2,0,6,6,10,11.857142857142858,1.0,1.6666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,1,2,2.25,0,0,0
1,1,0,2,0,5,0,6,0.0,0.0,1.2,1,0,0,26,2,1,1,0.55625,0.8653846153846154,1,1,1,1,2,1,1.25,0,2,0
1,0,0,1,0,6,6,7,12.0,1.0,1.1666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,6,12.666666666666666,1.0,1.0,0,0,0,19,0,1,0,0.2802021129995407,0.36597938144329895,0,1,1,1,1,0,0.75,0,0,0
1,0,1,0,0,6,6,6,12.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,6,6,6,13.333333333333334,1.0,1.0,0,0,0,19,0,1,1,0.55625,0.20967741935483872,1,1,1,1,1,1,1.0,0,0,0
1,1,0,2,0,7,7,8,15.0,1.0,1.1428571428571428,0,0,0,40,4,1,1,0.6412213740458015,0.5985915492957746,1,1,2,4,1,1,2.0,0,0,0
1,0,1,0,0,8,8,8,13.39125,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,5,9,12.166666666666666,0.8333333333333334,1.5,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,4,3,1,0,2.0,0,0,0
1,0,0,1,0,5,4,9,11.25,0.8,1.8,0,0,0,18,0,1,1,0.2802021129995407,0.65,0,1,4,0,2,1,1.75,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,4,1,1,2.5,0,1,0
1,0,0,1,0,6,6,7,12.833333333333334,1.0,1.1666666666666667,0,0,0,33,3,2,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,6,10,14.0,1.0,1.6666666666666667,0,0,0,35,3,1,1,0.55625,0.4941860465116279,2,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,6,6,7,13.5,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,5,5,6,11.0,1.0,1.2,0,0,0,39,4,3,0,0.55625,0.6355140186915887,0,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,6,6,8,13.0,1.0,1.3333333333333333,0,0,0,44,4,2,1,0.55625,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,4,9,12.6,0.6666666666666666,1.5,0,0,0,24,2,1,1,0.2802021129995407,0.45714285714285713,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,6,13.666666666666666,1.0,1.0,0,0,0,20,0,1,1,0.55625,0.3400673400673401,0,1,1,2,1,1,1.25,0,0,0
0,0,0,2,0,0,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.2802021129995407,0.4606741573033708,0,4,3,3,1,1,2.0,0,2,1
1,1,1,1,0,7,6,7,14.2,0.8571428571428571,1.0,0,0,0,18,0,2,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
0,1,0,3,1,6,5,10,11.0,0.8333333333333334,1.6666666666666667,0,0,0,22,1,1,1,0.2802021129995407,0.45714285714285713,0,1,1,2,2,2,1.75,0,0,0
1,0,0,1,0,6,6,7,15.0,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.3423076923076923,0,1,1,3,2,1,1.75,0,0,0
1,0,0,1,0,7,6,9,12.585714285714284,0.8571428571428571,1.2857142857142858,0,0,0,24,2,1,1,0.55625,0.17717717717717718,1,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,5,0,0,0.0,0.0,0.0,1,1,0,33,3,1,0,0.55625,0.6355140186915887,0,1,1,1,0,1,0.75,0,1,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,26,2,1,1,0.55625,0.3423076923076923,1,1,4,1,1,2,2.0,0,1,0
1,0,0,1,0,6,6,7,11.666666666666666,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,4,1,1,2,1,1.25,0,0,0
1,1,0,2,0,6,3,13,12.666666666666666,0.5,2.1666666666666665,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,11,8,18,13.5,0.7272727272727273,1.6363636363636365,0,0,0,22,1,1,1,0.2802021129995407,0.3423076923076923,1,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,6,13,16.153846153846153,1.0,2.1666666666666665,0,0,0,21,1,1,1,0.2802021129995407,0.3423076923076923,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,6,7,14.033333333333331,0.8571428571428571,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.17717717717717718,0,4,1,1,2,1,1.25,0,0,0
1,0,1,0,0,7,7,8,13.857142857142858,1.0,1.1428571428571428,0,0,0,19,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,1,2,2,1.5,0,0,0
1,0,0,1,0,8,7,8,13.414285714285716,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,5,1,2,1,1,1.25,0,0,0
1,0,0,1,0,11,11,11,13.545454545454543,1.0,1.0,0,0,0,50,4,2,0,0.55625,0.36597938144329895,0,1,1,1,1,2,1.25,0,0,0
1,0,1,0,0,6,6,6,13.833333333333334,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,2,2,1,2.0,0,0,0
1,0,0,1,0,5,5,8,12.0,1.0,1.6,0,0,0,35,3,3,0,0.55625,0.6355140186915887,0,1,3,1,2,2,2.0,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,31,3,2,1,0.55625,0.3423076923076923,1,1,1,1,2,1,1.25,0,1,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,0,34,3,1,1,0.55625,0.4944649446494465,0,4,1,1,1,1,1.0,0,2,1
1,0,1,0,0,7,7,7,15.135714285714286,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,3,3,2,2,2.5,0,0,0
1,0,1,0,0,7,5,13,12.74,0.7142857142857143,1.8571428571428572,0,0,0,26,2,3,1,0.55625,0.17717717717717718,1,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,7,13.428571428571429,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,11,9,19,12.555555555555555,0.8181818181818182,1.7272727272727273,0,0,0,20,0,1,1,0.2802021129995407,0.4944649446494465,1,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,6,6,8,11.5,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,0,0,1.0,0,0,0
